age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37.0,management,married,university.degree,no,yes,no,telephone,may,fri,97.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
39.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,113.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,admin.,married,basic.9y,no,yes,no,telephone,may,fri,465.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,admin.,married,university.degree,no,no,no,telephone,may,fri,294.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
48.0,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,224.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
,services,married,high.school,unknown,yes,no,telephone,may,fri,58.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
59.0,services,married,unknown,no,yes,no,telephone,may,fri,137.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
49.0,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,142.0,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
31.0,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,312.0,7,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
48.0,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,34.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,services,divorced,basic.6y,no,no,no,telephone,may,fri,825.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
46.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,116.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,self-employed,married,basic.9y,no,yes,no,telephone,may,fri,103.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43.0,management,married,unknown,no,no,no,telephone,may,fri,38.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
53.0,admin.,married,basic.9y,unknown,yes,no,telephone,may,fri,168.0,3,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
36.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,31.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,management,married,university.degree,no,no,no,telephone,may,fri,66.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
41.0,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,512.0,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
35.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,188.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,technician,single,university.degree,no,unknown,unknown,telephone,may,fri,214.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
49.0,entrepreneur,married,university.degree,unknown,yes,yes,telephone,may,fri,65.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,admin.,married,high.school,no,no,no,telephone,may,fri,80.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
49.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,1980.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
36.0,services,married,high.school,unknown,no,no,telephone,may,fri,358.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
54.0,management,married,basic.9y,no,yes,no,telephone,may,fri,398.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29.0,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,62.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43.0,technician,married,professional.course,no,no,no,telephone,may,fri,265.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
52.0,self-employed,married,university.degree,unknown,no,no,telephone,may,fri,618.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,management,single,professional.course,no,yes,no,telephone,may,fri,256.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
48.0,technician,single,unknown,no,yes,no,telephone,may,fri,722.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
39.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,199.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,services,married,high.school,no,no,no,telephone,may,fri,510.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,admin.,single,university.degree,no,yes,no,telephone,may,fri,355.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,technician,married,basic.9y,no,no,no,telephone,may,fri,150.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
39.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,159.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29.0,management,single,university.degree,no,no,no,telephone,may,fri,,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,housemaid,divorced,basic.6y,no,no,no,telephone,may,fri,243.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
52.0,self-employed,single,university.degree,unknown,yes,yes,telephone,may,fri,140.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29.0,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,267.0,14,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,219.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
54.0,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,67.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
33.0,technician,unknown,professional.course,unknown,no,no,telephone,may,fri,,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,admin.,married,university.degree,unknown,no,no,telephone,may,fri,216.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
59.0,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,167.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,technician,divorced,professional.course,no,yes,yes,telephone,may,fri,78.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
45.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,222.0,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
41.0,technician,single,professional.course,no,no,no,telephone,may,fri,363.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,services,married,basic.9y,no,yes,no,telephone,may,fri,109.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32.0,services,single,high.school,no,no,no,telephone,may,fri,67.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
55.0,technician,married,university.degree,no,no,no,telephone,may,fri,41.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,technician,divorced,high.school,no,no,no,telephone,may,fri,156.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,108.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,408.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,blue-collar,married,high.school,no,yes,yes,telephone,may,fri,272.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
59.0,technician,married,basic.9y,no,no,no,telephone,may,fri,135.0,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,technician,married,basic.6y,no,no,no,telephone,may,fri,107.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
33.0,self-employed,single,basic.4y,no,yes,no,telephone,may,fri,742.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,166.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,fri,376.0,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
56.0,admin.,married,high.school,no,yes,no,telephone,may,fri,138.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,16.0,18,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,services,married,high.school,no,no,no,telephone,may,fri,984.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
44.0,technician,married,high.school,no,yes,no,telephone,may,fri,363.0,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43.0,management,married,university.degree,no,yes,no,telephone,may,fri,339.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29.0,housemaid,married,high.school,no,no,no,telephone,may,fri,161.0,12,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
40.0,admin.,single,university.degree,no,yes,no,telephone,may,fri,28.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
49.0,management,divorced,university.degree,no,no,no,telephone,may,fri,170.0,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
33.0,admin.,single,high.school,no,yes,no,telephone,may,fri,66.0,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
41.0,housemaid,married,university.degree,unknown,no,no,telephone,may,fri,199.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27.0,services,single,high.school,no,yes,no,telephone,may,fri,274.0,2,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
45.0,services,divorced,high.school,no,no,no,telephone,may,fri,136.0,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,housemaid,single,university.degree,no,no,no,telephone,may,fri,62.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,technician,single,university.degree,no,no,no,telephone,may,fri,58.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
45.0,unknown,single,basic.4y,no,yes,no,telephone,may,fri,189.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,self-employed,married,basic.9y,no,yes,yes,telephone,may,fri,135.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,319.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,admin.,married,high.school,no,yes,no,telephone,may,fri,352.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27.0,technician,single,professional.course,no,no,no,telephone,may,fri,230.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
22.0,blue-collar,single,basic.6y,unknown,no,no,telephone,may,fri,178.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,42.0,11,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
54.0,technician,married,professional.course,no,no,no,telephone,may,fri,171.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
51.0,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,119.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
50.0,admin.,married,basic.6y,no,no,no,telephone,may,fri,66.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,admin.,married,high.school,no,no,no,telephone,may,fri,130.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
52.0,entrepreneur,married,basic.9y,no,yes,yes,telephone,may,fri,390.0,2,999,0,nonexistent,,93.994,-36.4,,5191.0,no
33.0,management,single,university.degree,no,no,no,telephone,may,fri,101.0,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
51.0,admin.,married,professional.course,no,yes,no,telephone,may,fri,78.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,admin.,single,high.school,no,yes,no,telephone,may,fri,100.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,self-employed,divorced,basic.4y,no,no,no,telephone,may,fri,212.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,181.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,72.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
23.0,admin.,married,high.school,no,yes,no,telephone,may,fri,390.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,services,married,high.school,no,no,no,telephone,may,fri,324.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
28.0,admin.,single,university.degree,no,yes,yes,telephone,may,fri,163.0,3,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
39.0,services,married,high.school,no,no,no,telephone,may,fri,110.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
57.0,retired,married,high.school,unknown,no,no,telephone,may,fri,72.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,blue-collar,married,unknown,no,no,no,telephone,may,fri,85.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
52.0,unknown,married,basic.6y,no,no,no,telephone,may,fri,54.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27.0,admin.,married,basic.9y,no,yes,no,telephone,may,fri,231.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,self-employed,married,high.school,no,no,no,telephone,may,fri,833.0,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,technician,married,professional.course,no,no,no,telephone,may,fri,124.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,technician,divorced,professional.course,no,no,no,telephone,may,fri,57.0,10,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,115.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,self-employed,married,professional.course,unknown,yes,no,telephone,may,fri,78.0,13,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,admin.,married,high.school,no,yes,no,telephone,may,fri,43.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
39.0,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,229.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
50.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,81.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
53.0,services,married,basic.4y,no,no,no,telephone,may,fri,86.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,blue-collar,single,unknown,no,yes,no,telephone,may,fri,273.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
28.0,admin.,married,high.school,no,no,yes,telephone,may,fri,30.0,18,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
57.0,services,divorced,high.school,no,yes,no,telephone,may,fri,288.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,services,married,high.school,unknown,yes,no,telephone,may,fri,247.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,admin.,married,university.degree,no,no,no,telephone,may,fri,85.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
48.0,admin.,married,university.degree,no,no,no,telephone,may,fri,76.0,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,admin.,married,basic.6y,unknown,yes,no,telephone,may,fri,85.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,management,married,university.degree,no,yes,no,telephone,may,fri,170.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
28.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,428.0,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,admin.,married,university.degree,no,no,no,telephone,may,fri,370.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,137.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,services,married,high.school,unknown,no,no,telephone,may,fri,,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
57.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,153.0,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
45.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,fri,281.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,technician,divorced,university.degree,no,yes,no,telephone,may,fri,46.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,admin.,single,high.school,no,yes,no,telephone,may,fri,26.0,25,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,technician,married,university.degree,no,yes,no,telephone,may,fri,104.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,housemaid,married,high.school,no,yes,yes,telephone,may,fri,205.0,6,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
32.0,admin.,single,high.school,no,yes,no,telephone,may,fri,891.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
41.0,technician,married,professional.course,no,no,no,telephone,may,fri,34.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,745.0,12,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
34.0,entrepreneur,married,professional.course,no,yes,no,telephone,may,fri,292.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,technician,married,professional.course,no,no,no,telephone,may,fri,135.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
40.0,management,married,high.school,unknown,no,no,telephone,may,fri,45.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
43.0,services,married,high.school,unknown,yes,no,telephone,may,fri,99.0,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
48.0,blue-collar,single,basic.6y,unknown,no,no,telephone,may,fri,148.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
40.0,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,539.0,12,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
38.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,84.0,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,unemployed,married,professional.course,no,yes,no,telephone,may,fri,3631.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
55.0,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,435.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,self-employed,single,university.degree,no,no,no,telephone,may,fri,510.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,services,single,basic.9y,no,no,no,telephone,may,fri,,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes
57.0,management,married,university.degree,unknown,no,yes,telephone,may,fri,59.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,entrepreneur,married,university.degree,unknown,yes,no,telephone,may,fri,96.0,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
38.0,technician,married,professional.course,no,yes,no,telephone,may,fri,122.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
40.0,admin.,married,high.school,unknown,no,yes,telephone,may,fri,84.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
59.0,unknown,single,unknown,unknown,no,no,telephone,may,fri,33.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
50.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,43.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
44.0,admin.,married,high.school,no,yes,no,telephone,may,fri,223.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
40.0,services,married,high.school,no,yes,no,telephone,may,fri,288.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
34.0,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,306.0,3,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
46.0,technician,married,basic.9y,unknown,no,no,telephone,may,fri,81.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
,admin.,married,high.school,no,yes,no,telephone,may,fri,53.0,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
51.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,fri,436.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37.0,unemployed,married,professional.course,no,no,no,telephone,may,fri,41.0,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
30.0,services,married,high.school,no,no,no,telephone,may,fri,147.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
,housemaid,married,basic.4y,no,yes,no,telephone,may,fri,81.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
31.0,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,232.0,3,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,97.0,3,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
40.0,self-employed,married,basic.4y,unknown,yes,no,telephone,may,fri,82.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
36.0,housemaid,married,basic.6y,no,yes,no,telephone,may,fri,60.0,16,999,0,nonexistent,,93.994,-36.4,4.864,5191.0,no
40.0,services,married,high.school,no,yes,yes,telephone,may,fri,141.0,9,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
41.0,self-employed,married,high.school,no,yes,no,telephone,may,fri,206.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
42.0,unemployed,married,basic.4y,no,yes,no,telephone,may,fri,170.0,19,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
47.0,management,married,basic.4y,unknown,no,yes,telephone,may,fri,251.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
51.0,admin.,married,basic.9y,no,no,no,telephone,may,fri,25.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
33.0,technician,married,professional.course,no,no,no,telephone,may,fri,120.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
35.0,admin.,single,university.degree,no,no,no,telephone,may,fri,123.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
48.0,unemployed,married,basic.6y,no,no,yes,telephone,may,fri,58.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
46.0,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,fri,28.0,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
24.0,entrepreneur,married,university.degree,unknown,no,no,telephone,may,fri,1193.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27.0,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,fri,127.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
